area,floor,h_method,href,huxing,metro,orientation,price,renovation,square,tags,time,title,view
望京 国风北京,高楼层/13层,整租,/zufang/42732354.html,1室2厅,距离地铁望京东985米,南,10000,简装,84平米,"近地铁,随时看,拎包入住",2019/4/4,国风北京全南一居室正对小区花园周边五百强企业,近30天带看  12  次
官园 官苑八号,中楼层/16层,整租,/zufang/42726389.html,2室2厅,距离地铁车公庄545米,东,18000,精装,104.06平米,"近地铁,随时看,集中供暖",2019/3/31,官苑八号 金融街 平安里车公庄 儿童活动中心附近精装大两居,近30天带看  11  次
回龙观 龙博苑一区,底层/6层,整租,/zufang/42719941.html,1室1厅,距离地铁回龙观323米,南,5500,简装,60平米,"近地铁,随时看,拎包入住",2019/3/29,回龙观地铁龙博苑一区  一居室,近30天带看  14  次
团结湖 团结湖中路南一条,顶层/6层,整租,/zufang/42718298.html,2室1厅,距离地铁呼家楼656米,南北,7300,精装,63平米,"近地铁,随时看,拎包入住",2019/3/29,东三环/北口婚房两居 临国贸财富 盈科三里屯博瑞佳隆10号线,近30天带看  11  次
阜成门 北露园,中楼层/6层,整租,/zufang/42716713.html,1室1厅,距离地铁车公庄西773米,西,6300,简装,63平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/29,北露园小区（开行院）紧邻外文局、图书大厦，看房随时,近30天带看  10  次
团结湖 团结湖北口,高楼层/16层,整租,/zufang/42714597.html,1室1厅,距离地铁团结湖70米,南,5300,简装,55平米,"近地铁,随时看,可短租",2019/3/30,10号团结湖站 高层南向一居室 看房随时 下楼地铁,近30天带看  15  次
国展 柳芳北里,中楼层/6层,整租,/zufang/42711805.html,2室1厅,距离地铁柳芳509米,南北,6500,简装,65平米,"近地铁,随时看",2019/3/28,柳芳北里 中间楼层 便宜2居 随时看房,近30天带看  14  次
德胜门 马甸南村,低楼层/22层,整租,/zufang/42707859.html,2室1厅,距离地铁健德门1151米,南北,7500,精装,57.7平米,"近地铁,随时看,集中供暖",2019/3/27,"马甸南村, 新风街辽宁饭店,吉第嘉园,随时看房",近30天带看  14  次
北关 馨通家园,低楼层/6层,整租,/zufang/42702244.html,2室1厅,距离地铁通州北苑1322米,南北,5000,精装,98平米,"近地铁,随时看,可短租,拎包入住",2019/3/30,馨通家园 在水一方 精装两居 二层 南北通透,近30天带看  11  次
木樨地 木樨地南里,底层/6层,整租,/zufang/42699030.html,1室1厅,距离地铁木樨地906米,南,5500,精装,45平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/28,采光棒 有钥匙一居 交通便利 家具全齐长租短租都行,近30天带看  10  次
木樨地 复兴门外大街21、23、25、27、29号楼,顶层/12层,整租,/zufang/42698249.html,1室1厅,距离地铁木樨地312米,南,8600,豪装,55平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/27,月坛三里河发改委财政部精装一居室拎包入住,近30天带看  13  次
天通苑 太平家园小区,中楼层/6层,整租,/zufang/42695297.html,2室2厅,距离地铁天通苑南459米,南北,6700,精装,91.69平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/26,地铁天通苑 双卧朝南 大阳台通透 两居室有钥匙 随时看,近30天带看  12  次
马驹桥 莲水怡园,顶层/6层,整租,/zufang/42685336.html,2室2厅,距离地铁同济南路1438米,南北,4300,精装,101平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/24,新上！莲水怡园！精装两居室！房子干净整洁！随时看房！,近30天带看  9  次
六铺炕 六铺炕一区,低楼层/6层,整租,/zufang/42672674.html,1室1厅,距离地铁安德里北街274米,西,6200,精装,44.7平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/26,六铺炕一区 鼓楼大街地铁旁 精装一居室长租 你出价我来谈,近30天带看  13  次
牛街 东华金座,中楼层/22层,整租,/zufang/42669359.html,1室1厅,距离地铁广安门内658米,西,5600,精装,50平米,"近地铁,拎包入住,集中供暖",2019/3/22,广安门内 长椿街 东华金座新上一居室 看房提前预约,近30天带看  15  次
白石桥 西外太平庄,低楼层/6层,整租,/zufang/42667354.html,2室1厅,距离地铁动物园803米,南北,7300,豪装,65平米,"近地铁,拎包入住,集中供暖",2019/3/22,钢研气象局向东附近 动物园宿舍 两居 看房方便,近30天带看  11  次
北七家 名佳花园三区,中楼层/6层,整租,/zufang/42666954.html,1室1厅,近30天带看  8  次,南北,3800,简装,65.5平米,随时看,,名佳花园新上一居室 装修好 看房有钥匙黄金楼层,
金顶街 金顶街赵山,低楼层/6层,整租,/zufang/42661297.html,2室1厅,距离地铁金安桥839米,南北,4000,简装,62.16平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/21,金顶街赵山 家具家电全齐 拎包入住 长租,近30天带看  15  次
德胜门 新明胡同,低楼层/18层,整租,/zufang/42642407.html,2室1厅,距离地铁积水潭1291米,南,7400,精装,60.7平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/19,新上两居，看房方便，采光好,近30天带看  10  次
月坛 三里河三区,顶层/5层,整租,/zufang/42634674.html,2室1厅,距离地铁木樨地479米,南北,6600,简装,48.2平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/21,三里河三区两居室，紧邻金融街复兴门南礼士路月坛军博白云路阜成,近30天带看  13  次
临河里 DBC加州小镇C区,底层/16层,整租,/zufang/42618843.html,1室1厅,距离地铁土桥835米,南,3000,精装,43.91平米,"近地铁,拎包入住,集中供暖",2019/3/25,土桥临河里！温馨1居！精致装修！看房方便！拎包住！,近30天带看  10  次
西直门 金晖嘉园,高楼层/14层,整租,/zufang/42614380.html,2室2厅,距离地铁西直门686米,南北,18000,精装,133.27平米,"近地铁,拎包入住,集中供暖",2019/3/14,北二环 西直门凯德嘉茂 金晖嘉园大两居出租,近30天带看  10  次
朝阳门 三丰里小区,顶层/18层,整租,/zufang/42602731.html,1室1厅,距离地铁朝阳门710米,东,6000,简装,48.39平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/13,三丰里一居室出租随时看房有钥匙,近30天带看  10  次
霍营 华龙苑南里,高楼层/6层,整租,/zufang/42592448.html,2室1厅,距离地铁霍营552米,南北,5800,简装,75平米,"近地铁,拎包入住,集中供暖",2019/3/12,霍营 华龙苑南里  两居整租 包物业取暖拎包入住,近30天带看  10  次
天通苑 天通苑北二区,高楼层/14层,整租,/zufang/42566878.html,2室1厅,距离地铁天通苑1047米,东北,6000,精装,100平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/8,天通苑带电梯 紧邻地铁 精装全齐 南北通透两居室,近30天带看  12  次
管庄 柏林爱乐二期,中楼层/24层,整租,/zufang/42564753.html,1室1厅,距离地铁常营892米,北,4900,精装,49平米,"近地铁,随时看,集中供暖",2019/3/8,常营 柏林爱乐精装一居室 紧邻6号线黄渠站 天街商场,近30天带看  12  次
阎村 天恒乐活城北区,低楼层/3层,整租,/zufang/42564752.html,1室1厅,距离地铁阎村225米,南,2000,简装,46.98平米,"近地铁,随时看",2019/3/8,房山阎村乐活城北区一居室出租,近30天带看  9  次
灯市口 灯市口西街,高楼层/6层,整租,/zufang/42559427.html,1室1厅,距离地铁中国美术馆758米,南,6600,精装,45.73平米,"近地铁,拎包入住,集中供暖",2019/3/8,北河沿 骑河楼东单地铁 锡拉胡同  东华门大街一居,近30天带看  10  次
望京 北纬40度二期,中楼层/9层,整租,/zufang/42549870.html,3室2厅,距离地铁来广营427米,南北,18000,精装,167平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/5,大三居，望京14号线来广营站，南北落地窗，品质小区，我有钥匙,近30天带看  12  次
月坛 铁二区,低楼层/6层,整租,/zufang/42548766.html,1室1厅,距离地铁南礼士路610米,南北,7300,简装,40平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/21,铁二区 新上一居 二七剧场路复外大街南礼士路附近,近30天带看  16  次
天宫院 保利春天里,低楼层/20层,整租,/zufang/42525550.html,2室1厅,距离地铁天宫院298米,南北,4500,精装,85平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/3,保利春天里二室一厅一卫,近30天带看  9  次
双榆树 青年公寓,高楼层/18层,整租,/zufang/42491158.html,1室1厅,距离地铁人民大学485米,北,6300,简装,45平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/26,双榆树，青年公寓一室一厅一卫,近30天带看  15  次
天宁寺 天宁寺前街南里,低楼层/5层,整租,/zufang/42485926.html,1室1厅,距离地铁达官营832米,西,4500,简装,39.77平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/25,天宁寺前街南里 好房出租 看房方便,近30天带看  11  次
德胜门 裕中西里,高楼层/20层,整租,/zufang/42483342.html,3室1厅,距离地铁健德门719米,南北,12000,精装,87.8平米,"近地铁,随时看",2019/3/21,双阳台大三居带客厅业主直租随时看房有钥匙,近30天带看  14  次
灯市口 北河沿大街,中楼层/5层,整租,/zufang/42474055.html,2室1厅,近30天带看  12  次,东西,7500,精装,60平米,"近地铁,拎包入住,集中供暖",,美术馆后街 沙滩五四大街北河沿大街南锣鼓巷两居,
芍药居 芍药居甲2号院,顶层/20层,整租,/zufang/42732035.html,2室1厅,距离地铁芍药居426米,南,7500,精装,86平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/31,芍药居精装两居室，紧邻地铁，拎包入住，居家必备,近30天带看  79  次
芍药居 芍药居北里三区,底层/6层,整租,/zufang/42727559.html,2室1厅,距离地铁芍药居760米,南,7000,精装,51平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/4,芍药居 精装两居室 家电齐全 拎包入住 出行便利,近30天带看  24  次
芍药居 芍药居北里一区,中楼层/7层,整租,/zufang/42716880.html,2室1厅,距离地铁芍药居1068米,南北,6500,精装,75.3平米,"近地铁,拎包入住,集中供暖",2019/3/29,精装两居|芍药居地铁站|外经贸|金色摇篮|未来购物广场,近30天带看  96  次
苏州桥 小南庄,顶层/6层,整租,/zufang/42711957.html,2室1厅,距离地铁苏州街1027米,南北,7800,精装,60平米,"近地铁,集中供暖",2019/3/28,苏州桥城乡仓储 小南庄南北精装两居室,近30天带看  18  次
芍药居 芍药居北里三区,中楼层/15层,整租,/zufang/42711747.html,1室1厅,距离地铁芍药居760米,南,6000,精装,60平米,"近地铁,可短租,拎包入住,集中供暖",2019/3/28,精装修一居室，房东直租 正南向 宽敞舒适 拎包入住,近30天带看  41  次
小西天 索家坟,高楼层/14层,整租,/zufang/42709066.html,2室1厅,距离地铁西直门1164米,西北,9200,精装,79.75平米,"近地铁,拎包入住,集中供暖",2019/3/28,索家坟精装二居室 桔子酒店 文慧园 今典花园 枫蓝国际附近,近30天带看  18  次
中关村 东南小区,顶层/6层,整租,/zufang/42706796.html,2室1厅,距离地铁海淀黄庄591米,南,8000,简装,60平米,"近地铁,集中供暖",2019/3/29,向阳采光好的两居室，看房子提前联系,近30天带看  55  次
芍药居 隆远阁,高楼层/15层,整租,/zufang/42702960.html,1室1厅,距离地铁芍药居330米,南,7000,精装,72平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/27,芍药居甲2正规一居室出租，精装修，紧邻地铁！,近30天带看  27  次
双榆树 双榆树北路,顶层/6层,整租,/zufang/42689169.html,2室1厅,近30天带看  23  次,南北,7500,简装,65平米,"近地铁,随时看,拎包入住,集中供暖",,双榆树北路温馨两居 知春里地铁 今日头条可报销 适合上班族,
中关村 东南小区,中楼层/16层,整租,/zufang/42687237.html,1室1厅,距离地铁海淀黄庄591米,东,6800,简装,50平米,"近地铁,拎包入住,集中供暖",2019/3/25,东南小区航天社区电梯一室一厅出租,近30天带看  66  次
望京 北纬40度二期,高楼层/29层,整租,/zufang/42677569.html,1室1厅,距离地铁来广营427米,南,7800,精装,68平米,"近地铁,拎包入住,集中供暖",2019/3/23,望京 紧邻朝来，诚盈，欧尚邻来广营站14号线,近30天带看  22  次
芍药居 芍药居北里三区,高楼层/18层,整租,/zufang/42672040.html,2室1厅,距离地铁芍药居760米,东南,8000,精装,96平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/22,芍药居精装两居 经贸东门 中日医院 配套齐全拎包入住 近地铁,近30天带看  32  次
小西天 西直门铁路危改小区,低楼层/10层,整租,/zufang/42667122.html,2室1厅,距离地铁西直门430米,西,10500,精装,94平米,"近地铁,随时看",2019/3/22,熙府桃园 时代之光 德胜门 北京人民医院,近30天带看  27  次
中关村 新科祥园,低楼层/21层,整租,/zufang/42661620.html,2室1厅,距离地铁中关村665米,东南,16000,精装,88平米,"近地铁,随时看",2019/3/21,业主自住，中关村新科祥园，东南向，家电家具齐全，随时拎包入住,近30天带看  66  次
回龙观 龙博苑三区,顶层/6层,整租,/zufang/42658158.html,1室1厅,距离地铁育新747米,南,3500,简装,30平米,"近地铁,拎包入住",2019/3/21,龙博苑三区独立一居室出租，干净整洁,近30天带看  21  次
五道口 西郊宾馆小区,中楼层/6层,整租,/zufang/42650827.html,2室1厅,距离地铁清华东路西口408米,南北,7500,精装,62平米,"近地铁,拎包入住,集中供暖",2019/3/19,五道口王庄路18号院西郊宾馆两居 紧邻语言 矿业,近30天带看  23  次
回龙观 龙腾苑四区,中楼层/6层,整租,/zufang/42649074.html,3室1厅,距离地铁回龙观666米,南北,8600,精装,148平米,"近地铁,随时看,集中供暖",2019/3/20,龙腾苑四区精装大三居 随时入住,近30天带看  18  次
龙泽 新龙城,底层/20层,整租,/zufang/42641705.html,1室1厅,距离地铁龙泽438米,北,3850,精装,40平米,"近地铁,随时看",2019/3/20,新龙城开间出租 13号回龙观站 随时入住,近30天带看  17  次
芍药居 芍药居北里一区,中楼层/7层,整租,/zufang/42617666.html,2室1厅,距离地铁芍药居1068米,南北,6600,精装,65平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/15,地铁芍药居站，中日友好医院，对外经贸，望和桥，惠新西街南口,近30天带看  70  次
芍药居 芍药居北里一区,低楼层/24层,整租,/zufang/42579161.html,2室1厅,距离地铁芍药居1068米,南,6500,精装,82平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/10,芍药居地铁站芍药居北里 世奥国际 居然之家业主直租两居室,近30天带看  47  次
望京 望京西园三区,中楼层/28层,整租,/zufang/42570021.html,2室1厅,距离地铁望京521米,东南,8500,精装,83平米,"近地铁,随时看,拎包入住",2019/3/10,望京西园三区精装两居室 出门地铁站 拎包入住,近30天带看  16  次
